time_points	1	2	3	4	5	6	7	8	9	10	11	12	13	14
HAUS7	5.220915	4.66585	3.85105875	4.35699875	4.27841375	4.89778625	3.89877875	4.0039275	3.8113675	3.64121625	3.42208625	4.09974875	4.4792	4.39764625
BCKDK	2.92572875	2.17285875	2.46570125	2.69427375	2.854185	2.49975	2.923215	2.63230375	2.32001375	2.60317375	2.90319625	2.49310625	2.555835	2.5807425
ACP2	3.92371125	4.0829125	3.14611125	3.02848	2.4875425	3.63590625	3.81970875	3.115565	3.30231375	4.2326775	3.402805	4.80643375	3.653455	3.615205
CROCC	1.20920875	0.730895125	0.844551	0.869896125	0.8750205	0.634083125	0.9695375	0.763659125	0.688578375	0.813526938	0.9384755	0.930338438	0.922201375	0.929946375
RNF8	2.77609125	2.23797625	2.78376875	3.122375	2.72241	2.26301875	2.5365375	2.47797125	1.6436875	1.999312375	2.4096675	2.75358075	3.14079	3.2415475
ZNF3	1.76377175	1.541902625	1.456146	1.6020275	1.708252875	1.589004375	1.58463775	1.580271125	1.451391375	1.19042675	1.603731375	1.37208475	1.520014125	1.8521935
DDX54	14.361695	13.52864875	14.80510375	12.43631125	15.360125	14.81702625	13.8051875	13.82995	11.73678375	13.1788375	15.0677	11.6750625	15.16255	15.6971875
FARSA	19.125675	20.4821875	21.627025	20.2705125	22.0060875	22.9944375	20.9636875	21.5694375	16.9413	17.0596625	20.758925	19.4608625	21.2180125	22.4477625
CERS2	21.47715	19.311675	18.59025	21.317775	18.550425	20.633675	21.61345	21.3500625	16.252025	17.6089625	16.3371125	27.6478375	18.8495875	15.0713875
LPL	7.48285375	7.351585	8.23019375	6.4872125	7.06531	7.70408	7.5270175	6.58574625	5.97346375	5.13867375	6.0298325	7.21937875	6.9521925	7.281475
EXOSC7	5.246615	5.7019425	4.44235125	5.1028725	4.5774525	5.74435875	5.81757125	4.621665	3.78783875	3.8404775	5.72375	5.9513625	4.44434	3.885805
SNX7	3.19260625	2.938775	2.34094625	3.27424	2.82671125	3.013065	2.9301025	2.9896075	2.9155575	3.20910375	3.1177	3.27902125	2.88419	3.717815
EXOC5	3.6938625	3.493345	2.7995875	3.4216425	3.84589125	2.72371125	3.91053	3.7416125	4.17005875	3.11827875	3.91931	5.53397125	3.1229025	3.4220375
TMEM101	1.043382	0.837043375	1.060353375	0.793638	0.79582275	0.830311875	0.7872535	1.001593625	0.764145	0.588759125	0.817772	1.160605375	0.990672125	0.976737875
UFM1	1.27147075	1.348832	1.0889265	1.53727325	1.48185475	1.17847	1.41178375	1.31819125	1.198406375	1.3094915	1.406715375	1.497954375	1.147029	1.59131
41519	19.64188625	16.87883125	16.7508125	17.388175	17.272075	16.8579625	17.95295	18.7757625	17.4014875	13.4732975	18.116175	16.7647875	18.6010875	18.141025
S100A4	108.3875875	84.6170125	72.53785	55.54165	97.038175	71.9166375	93.892225	73.48385	99.38715	82.769	83.8961875	120.7023875	77.4766	82.923025
SCARA5	5.51742375	4.97320375	3.52783625	3.452565	5.2461275	5.017895	6.01993375	4.92994375	4.86745375	5.44887	4.21694875	6.75845	5.71261	3.971335
KLHL21	1.601508	1.95428875	2.03176875	1.3075175	2.240475	2.34022125	1.712193875	1.382579	1.14049175	1.30570125	1.29926475	1.3416175	1.48049	1.345155625
ITM2B	2.97486875	2.45779625	2.08788625	2.7280025	2.42835875	2.0418875	2.55512625	2.25442125	2.223575	2.75885875	2.95742125	2.578122125	2.5884075	2.6168225
RPS3AP25	2.71244125	2.43843125	1.938451	2.52535875	2.26633875	2.2699965	1.944208625	2.046050625	2.24072625	2.402394625	2.19973875	2.90184375	1.75232	2.46649875
CADM1	6.3810125	6.90624875	7.07136	5.9207675	6.5408075	7.07298875	6.814805	5.47585875	6.0131675	7.22860125	6.77711125	7.74635625	7.20320125	7.972955
MATK	1.95312125	1.741352375	1.88972875	1.849510875	2.35848625	2.58967	2.3122975	1.996149625	1.54528575	1.921279375	1.82057125	1.533525375	1.78011125	2.07503875
LARP6	2.83865125	2.91378125	2.4551125	2.025229125	2.7935575	2.6838325	2.55535375	2.6208175	2.30868	2.569865	2.448965	2.3859875	3.278705	2.069132
SART3	4.42909625	3.7541925	3.05106375	3.54185625	3.84262625	3.78631625	4.57839	4.77404125	3.72821375	4.15256875	3.8700875	5.0419925	4.92661875	5.4468025
RARS	6.8225075	5.66767375	5.07916625	6.28481125	7.09745375	5.89486875	6.29106125	5.4411325	6.030965	5.603815	6.16742625	6.7615	5.06169125	5.76070375
RDX	6.588865	5.78562625	4.39982375	5.7725075	6.3126125	4.86798125	5.95274125	5.4596925	7.25049125	5.08981	6.25312375	6.90035125	4.55077875	6.65423625
CTD-2287O16.1	15.5908875	15.0599625	11.75845375	13.733985	15.7523625	13.52796875	16.40288125	13.9935575	16.5303625	14.6212925	12.7732525	18.4420125	12.8608875	16.449965
SLC7A6OS	0.98484625	1.40854225	1.079202875	0.883781	1.449502625	1.188800125	1.172309875	0.958979625	1.185319625	0.65465175	0.917417125	1.080535375	1.23277125	1.245449
SEC22A	1.20298125	1.306414125	0.99413625	0.991796938	0.989457625	0.94386125	1.24698325	1.082456125	1.290094375	1.282607	1.275119625	1.698169625	1.260960625	1.35924975
CTB-52I2.4	1.066239875	0.88054175	0.774229625	0.644777625	0.915530875	0.848712625	0.941835375	0.80962875	0.87116125	0.751346875	0.884581375	0.87096575	0.857350125	0.88397675
CORO1B	13.03609375	11.525125	9.90712625	8.76994	9.92174125	12.0399475	7.2983325	13.9263	9.5750175	9.33304625	12.7022325	13.35835125	12.2281575	10.99142
CUL4A	9.68270625	9.318265	9.62659125	10.75270625	11.5209475	10.25256375	10.12619	7.97071	8.54096125	8.7993075	9.00041875	9.66204375	9.78591625	9.7073775
CDC123	23.618025	22.8892	20.97715	19.6229	28.0037125	26.75825	26.0128875	29.5837625	21.789725	24.4307625	24.4742875	25.8637375	26.13325	23.099675
DDX24	12.735025	11.9527	10.82915	10.6864875	12.13716125	12.246525	13.9079625	10.79939375	9.443095	11.30057375	10.57041375	12.192225	11.28158	10.75540625
MEX3D	0.51466625	0.546283875	0.45903025	0.51665875	0.588742375	0.58154625	0.712704625	0.607655875	0.477706625	0.478273	0.648786625	0.6256965	0.82526225	0.791112375
OSGEP	3.63999375	3.80278125	2.60998125	2.97146875	3.0913775	3.36749625	2.95885625	3.95708875	3.2837	3.04513375	3.3942475	3.577695	3.638505	3.5874875
HSPA4	11.6174425	11.58154125	11.278555	13.960225	14.0652125	12.3730875	13.6873375	10.61762875	12.03386	12.22936125	13.9931	13.99536625	11.5954725	14.641975
CAPN10	0.770671375	1.103056375	0.852117125	1.1366155	0.94961525	1.173278875	0.997209625	0.786736375	0.757467625	0.91643175	0.794962625	1.0844485	0.99716375	1.02674875
BROX	1.82500125	1.68241375	1.18746325	1.72439275	1.5956725	1.4141195	1.096318125	1.365457375	1.5634625	1.33449375	1.89251375	2.0017925	1.24413475	1.5584005
FDX1L	4.44348625	4.1162975	4.65970625	3.99759125	3.69657875	5.30706	4.3696675	3.60226375	2.635579875	4.21857125	3.48870125	4.43409375	3.58153875	3.8777025
OIP5-AS1	2.33110625	2.61692625	2.051585	2.3726725	2.340345	2.088318375	2.28294375	2.0041125	2.32485	1.8491375	1.97029375	4.06591125	2.51600125	2.39018
FLNA	62.1625125	69.776425	69.1758375	66.3586125	76.07635	81.9965625	73.4631125	67.309275	65.0069875	76.908625	94.17955	72.4486875	102.214575	98.2924875
SEC23A	7.0195625	7.04972125	7.3813	5.5745625	8.95060375	8.28470875	9.39365875	7.8176875	8.1366625	9.1276175	7.57994875	10.1462375	8.28694875	8.50605875
RP11-289I10.2	1.2762595	0.828102875	1.0445235	1.215338375	1.08191375	1.478167125	1.00261425	1.022426625	1.030614875	0.992535938	0.954457	1.15684675	1.3538875	1.75952875
C3orf17	3.030342625	3.16774625	1.91386	2.94732875	2.565875	2.35559375	1.89912575	2.04972825	2.6978	2.12481875	2.585176375	3.757995	3.0331225	2.30825
MARCKSL1	6.72956875	6.48404375	6.139865	5.61535875	6.95742875	6.96499	7.0972325	6.22423875	4.91058875	5.261065	5.01316	6.09693	6.77010875	5.5507975
PEX10	2.1552275	2.1693675	2.55948	2.1717925	2.21620375	2.2330725	2.418728125	1.94197	1.6575835	1.507213875	1.5165205	2.39156375	2.32417125	2.089875
DGAT1	4.6397575	2.86071125	2.853955	2.579725	3.30976625	4.0398075	2.730615	2.916605	2.7178775	2.356943875	3.74789125	1.9895225	2.80278375	3.05767625
RP11-111F16.2	44.805125	36.6738625	32.9810375	46.9247	39.7057	34.99455	34.051125	30.0766	30.449225	29.1084125	39.53745	41.972325	34.8015375	39.8860375
COPS4	7.36853625	5.60969875	5.417395	6.1885125	6.59146375	7.6229575	6.8386875	6.25909	6.67911375	7.59462375	6.68567625	8.34466125	5.29518375	4.58046375
SRP19	12.24845	12.18550875	10.15159	13.45441625	12.48330375	9.6577825	10.85472375	11.40094375	10.39689375	9.09421875	11.55352625	13.09705375	11.53472	10.8072225
TMEM14B	21.869625	20.2341	18.02145	20.0767	17.1342125	19.7977875	21.2419375	21.3970875	17.9892625	18.551425	22.859025	16.1282625	18.4874625	21.4369625
C6orf62	5.53652875	5.2211325	4.98045	5.24707625	6.2461225	5.333095	5.53831625	4.9762475	5.91134	5.5653775	5.47639375	5.606215	4.20686125	4.91622125
SPTSSA	1.5935825	1.22089625	0.99526625	0.820946125	0.960235375	0.833150875	1.16684125	1.028399125	1.3259925	1.1463995	1.39461875	1.69434625	1.4117	1.313650375
TRAF7	10.81988875	10.09632125	10.5134475	9.8742975	9.26074875	9.1190875	10.279735	9.79381	9.816895	9.36985125	10.4324525	7.78352125	11.55693875	10.92952875
GNL3	12.05817875	13.748985	10.59627	16.163875	17.5471375	14.109025	14.8360975	10.6904625	11.70007375	10.74591	13.02106	13.9057125	11.39221375	14.655375
PRMT6	1.4181025	1.208577	1.1791555	1.4091525	1.543005	1.45723625	1.7706775	1.40690625	1.358783875	1.47525275	1.58857675	1.471672625	1.566735	1.70792375
CCDC86	12.5584725	11.2337725	11.9511575	12.803025	12.52214125	13.2496375	11.51989375	8.792865	8.53736125	9.56441	9.33793375	9.477145	10.8785375	11.9208075
ERCC2	3.721255	3.91642125	3.9642775	3.39809375	4.3990675	4.89435375	3.35755375	4.01393	2.7538225	3.152615	2.92976625	4.17813875	2.99262625	2.89902125
RPS19BP1	3.33047125	3.45161125	2.94513	3.4728175	3.14511625	3.13044875	3.317325	3.44398375	2.64169375	3.1084275	2.9042425	2.82729125	3.7649725	3.443945
FASN	11.93621375	9.96298375	11.298555	10.41179125	10.8981975	12.50182125	12.7374825	9.87887375	8.9943925	10.80778	10.5745725	9.5617825	12.3854875	12.7131375
NMT1	16.14931125	13.93449375	11.71967625	12.9009725	16.632045	10.97805125	10.8524275	13.69368875	15.0002	11.1179875	13.25068563	15.38338375	18.315995	11.775395
CPSF3	1.868594375	1.393136	1.32711575	1.790866	1.638643875	1.704410625	1.598202	1.6730015	1.82090375	1.502620875	1.5865375	1.995525	1.63186125	1.741912625
UQCRFS1	2.86427	2.2565275	2.06942125	2.30423125	2.83357875	2.92084875	3.23541125	2.68354875	2.3840925	2.839765	2.49265125	2.78157875	2.5555725	2.8330875
ENPP1	0.469780375	0.439678625	0.50297025	0.508567625	0.50675825	0.38735925	0.415594125	0.400327	0.432369625	0.30278275	0.421018813	0.539254875	0.4118365	0.428713
TARDBP	8.76660875	8.4207625	6.9842	7.80814875	9.27474875	7.87034125	8.77403375	8.14407375	8.29644125	8.333085	8.5438675	8.85692	7.81909125	7.8464975
LSM1	4.89981	4.0592625	3.24122625	3.9101225	4.4912425	4.13438	3.6064425	3.44961875	3.68231125	3.530525	2.9669325	4.26398625	3.02845	3.4205825
YWHAG	11.6001625	12.3921875	10.54746375	12.612025	13.55505	12.3874	10.74539	9.88607	10.538885	11.711775	11.40436	12.6793375	10.61493625	11.46730875
LTV1	2.117625	2.56029875	1.9099175	2.37179	2.55887	2.14472125	1.94917	1.516032875	1.743265	1.63220625	1.58706375	2.48413125	1.7422575	1.87238
MON2	0.878617875	1.06850125	0.734598	0.82113175	0.860361	0.89959025	0.761464375	0.790942375	1.071018	1.089489625	1.073192875	1.411461	0.651139625	0.957967
PCSK6	2.57040875	2.172541875	1.774675	1.82611875	2.6180125	1.928	2.50997075	2.36872625	1.911100375	1.54265075	2.38049125	2.46687125	2.11097	1.75221475
USP8	3.34152375	3.0951225	2.71203875	3.07657875	3.66545125	2.69481875	3.6199825	2.79248125	3.119515	3.14019	2.43033	4.04988625	2.62986875	2.78023875
XXyac-YRM2039.2	1.417190875	1.32563125	1.247345875	1.183973125	1.389315375	1.755835	1.2129145	1.67159	1.113145	1.403468625	1.209221375	1.340477125	1.64243875	1.543191
STAU1	5.58449125	5.9425075	5.145455	5.44976125	7.200685	6.8571475	7.12494	5.92492875	5.61392625	5.14373875	6.14029875	5.6802975	7.14888375	6.4782575
MLX	3.73342875	4.25463625	3.74189375	4.45487625	4.07343875	4.48466375	3.88934875	3.27722125	3.68911125	3.3795425	4.080285	4.6113325	3.83211875	4.8949175
C19orf25	2.158755	1.89886375	1.610214625	1.815351688	2.02048875	2.390413875	2.15586125	2.7287875	1.83908125	2.51719	1.81238125	2.38989	2.87534625	2.00856
CBX2	1.94029	1.7417475	1.747265	1.369634125	1.61563375	1.579399625	2.27772	1.7896675	1.57087925	1.81898875	1.7776325	1.849995875	2.538	2.15755375
ZMIZ2	3.177795	3.01057375	2.77582125	2.54371375	3.06611625	2.86772625	2.46118625	2.82707375	2.81596375	2.8671125	2.39258625	3.497205	3.03102875	3.50217
PKN1	5.1894325	5.53114875	4.04317125	5.588745	5.170485	6.05873125	5.08077875	4.93017125	3.411615	5.8282775	5.15070125	4.31943125	5.08914	5.5806525
LANCL1	3.16244125	3.1251175	2.55919125	2.4179175	2.27609375	2.65063125	3.13260125	2.82152	2.92699625	3.435815	3.0177375	3.7094625	3.18284875	3.10745
PBX2P1	0.400613	0.275397	0.167566413	0.290602563	0.32591125	0.272351125	0.33844725	0.34747775	0.223517688	0.270398338	0.317278988	0.356703375	0.417955125	0.16520495
ALKBH4	1.3459745	1.13272075	0.8998525	1.230990875	1.3615575	1.25665425	1.5715285	1.42068775	1.172373125	1.07191125	1.113491	1.196790438	1.280089875	1.241486
ORAOV1	2.6414075	2.50002	2.462628	2.49161125	2.38357275	2.37960125	2.72219	2.411545	2.21022	2.16379375	2.10920125	3.44168625	2.66175125	2.92837875
KIF26A	2.49235	1.461255	1.8073	1.47235625	1.35753375	1.59592375	1.60843	1.63237375	1.5926675	1.8200275	2.01805125	2.05890875	2.68888625	2.23992875
CPNE2	1.88680825	1.26804575	1.73481625	1.555792375	1.53296475	1.72390875	1.71375375	1.55781375	1.406096875	1.91608875	1.7958525	1.88138125	1.7200925	2.03665875
MSH3	1.01854975	0.8380855	0.72628525	0.935586125	1.047093	0.85854225	0.91079175	0.893290375	0.971758875	0.823812125	0.77964575	1.18780475	0.794968375	0.8069535
SNHG1	20.8914875	20.298225	15.8808875	17.82120875	19.25055	19.1509875	20.7992	18.3788625	19.398275	20.4471125	19.0554875	22.5884125	16.6650375	19.660625
XPOT	8.72497625	8.417675	8.20840625	9.95789375	9.399745	7.7082425	8.8001	6.8963525	7.22525125	7.84595	8.80743625	9.89237875	7.25742125	8.36249
TRMT5	1.189558625	0.827653	1.082320375	0.90348175	1.0273765	1.15127125	1.142871875	0.904027375	0.857761375	0.684003	0.9757665	1.26753	0.69963275	0.856903625
AL162151.3	682.038375	599.144	619.494375	618.422	620.679	606.646375	594.428	637.974625	512.2605	608.14625	653.728	534.585125	664.979625	612.01975
MAGED2	4.351525	4.31415	3.09215	3.87211	3.4959875	3.28024	3.8678875	3.8788375	3.54977	3.91581875	3.23458375	5.8000525	3.5971025	3.78136875
MED17	4.5474025	3.916215	4.15690375	4.432125	5.38315	4.9034275	4.64556	3.84845125	3.429145	4.32092625	3.90229875	4.1178575	3.38859125	3.68226625
FAM96A	6.05993375	6.06363875	5.3049675	5.63753625	6.39598375	6.089165	6.42487125	4.82558875	6.34644625	5.5364	5.76853625	7.72613625	4.96183625	5.86727375
MIB2	3.88293875	3.121545	3.49685125	3.710565	3.1592	3.61429125	3.48021125	3.1831825	2.60852875	2.59149075	3.84821375	3.31691625	3.542575	3.17148625
PRPF4	2.47309625	2.66439625	2.3508975	2.454095	2.92940375	2.85924	2.694775	2.4502775	2.26593875	2.25913375	2.035005	2.36034125	2.2949375	2.3521125
IGFBP7	38.897075	43.8163625	45.6758375	44.0702375	42.5032625	51.2848125	43.089175	48.8555	36.91215	47.30395	49.46735	42.0841875	53.893375	51.9027
WRAP53	1.601624625	1.612475	1.57058625	1.607685	1.60917	1.86060125	1.58015775	1.53456125	1.60702625	1.224411625	1.57229125	1.553478063	1.534664875	1.315410125
FAM108C1	2.28148625	1.99320625	2.429785	2.05067125	3.19872625	3.35712625	2.3602525	2.47632875	1.81599375	2.29494125	1.7964765	1.322879	1.73163175	1.7186975
MGST2	2.99488875	3.17995125	2.330445	2.77313625	2.47715125	2.7971455	2.846277125	3.202475	2.8663	2.76402875	3.32808	2.8858425	3.00035375	3.06347
AC018738.2	54.1153125	56.2605375	51.7232625	45.359125	55.0381875	52.859325	61.6407125	60.6736	41.1	42.7099375	51.843525	53.7637625	62.1487	54.7405125
RAB14	3.773295	3.117065	2.2224275	3.28105625	3.2934675	2.40209	2.78972	2.6332125	2.84402	3.32159125	3.15354375	3.60700875	2.95048	3.77316625
ATG5	2.536035	2.42764	2.10090325	3.18541	3.27004	2.0658925	2.820625	2.79527625	2.2712275	2.587126375	2.567733	3.04756625	1.93514375	2.79808
USP19	5.30558625	3.799465	3.31334125	4.03572125	3.82897375	4.84014	4.53902125	4.59079875	4.12132125	3.94653625	3.8625925	4.16452625	4.98893625	4.04493625
PIGG	3.208255	3.73746	3.09033375	3.46393625	3.24805125	3.19950625	3.3069575	3.18258625	2.6373575	2.58887875	3.54447375	3.824865	2.4293825	2.9528375
NFE2L1	10.66825375	9.6772425	10.40515125	10.3854775	10.65199375	10.59466625	11.5671575	10.17158875	9.3587125	8.7627775	11.09051875	11.96251375	10.6558	9.79407125
SLC39A6	4.74460625	4.882265	4.49866	4.28407625	4.8363475	5.34424125	5.4494275	4.01813125	4.76494625	5.0295125	4.5994825	5.037125	5.37085125	5.18624125
CLIC3	2.19776125	1.4262885	1.739499875	1.7142005	1.158780375	1.172543625	1.12447975	1.713687125	1.481034	2.04551875	2.2837075	2.4654975	3.0011075	2.1768425
MRPL43	4.8419425	4.636495	4.32934375	4.53878625	3.6768875	5.18670125	4.67784	4.68098875	4.36177375	4.0362325	4.33780125	4.22680375	4.750815	5.5453975
GLOD4	8.4993625	8.37465125	7.89413375	7.90880875	8.348485	7.9596375	8.74597625	7.12202	8.10352625	8.51864625	7.85227125	9.2817775	9.49015	9.07193125
CSNK2A1P	1.55621375	1.724390125	1.10665625	1.331820875	2.11534875	1.60682775	1.969066375	1.12704225	1.393535875	1.4316855	1.1128575	1.304133125	1.49540875	1.57883175
PDXDC1	5.97764375	4.31797625	4.5014925	4.224445	5.05605	4.6499325	5.88470125	5.04609625	4.7362025	5.03428375	4.70768375	6.16957875	5.46161125	5.75994375
IMP3	2.7432575	2.97774	2.2290075	2.2604025	1.85383375	2.32732625	2.04926125	1.88339625	2.2330425	1.87860875	2.762705	2.54155125	3.29539625	2.28977
CAMKK2	1.67525125	1.48342875	1.55770625	1.513941625	1.647461875	1.443496125	1.45786625	1.153060875	0.894804	1.066179	1.1030145	1.485148875	1.4061795	1.44308125
HCFC1	4.03988875	2.80683	2.5758475	2.88439625	3.04543375	3.17202125	3.51164125	2.78870375	2.52550625	3.00212875	3.6876625	3.0947025	2.9741775	3.695135
LAMTOR1	7.89461375	8.96708875	7.47194125	8.61694625	7.86709875	9.75637625	9.44673625	7.7847425	7.61729125	7.02209625	8.7640325	7.19772	9.2344075	8.37554
DIS3L	2.63679875	1.6217235	2.0094875	2.11834875	2.96423875	1.971568625	2.80959375	2.1605925	1.873984125	2.207963375	2.022066	2.883164625	1.6860975	2.71598625
ZNF207	8.57888375	9.0885225	8.81793875	8.49280625	9.7414825	11.581165	10.82149	9.83387875	8.44714875	9.87600625	10.70726	10.53875	10.534625	8.04204875
SSBP4	7.405745	7.26419625	8.19735	8.9299475	6.30905875	8.7141175	8.2737825	8.566465	5.27196	5.871975	6.36954375	7.12441625	10.43146	8.23741125
PFAS	10.1534775	10.777885	11.52520375	9.180165	12.48633875	12.5757675	12.06926375	11.46844125	8.78675875	10.86994125	8.20774625	10.58147625	10.7813775	11.5997675
TMSB4XP6	788.349125	790.763375	622.21475	815.547375	925.279125	626.019375	869.7345	705.376125	843.3135	985.601125	804.650125	1133.00225	647.16075	869.1815
MCMBP	3.02324875	2.73688	2.51308625	2.69681	4.0766975	3.22898625	3.9601025	2.939975	2.86321375	2.310045	2.57437375	3.1557225	2.7982275	2.97887875
GLUL	11.11058875	9.07849625	9.44416125	7.912765	9.000885	10.42139375	10.62128875	8.71576625	7.69271875	8.3713825	9.197935	10.0347775	10.63974875	8.915705
GTF2H3	3.542285	3.10638625	3.01171375	2.71091875	4.58767875	2.8361275	3.62024375	2.94435125	2.84647	2.517125	3.27844875	3.86241375	2.53763125	2.51603875
HAUS3	0.85029875	0.653569875	0.399378625	0.519014125	0.70620825	0.4301415	0.396731	0.52061275	0.5333435	0.583182563	0.633021625	0.705101375	0.54872	0.56145225
FTSJ1	5.944815	6.716065	6.55392875	5.28603125	6.6363275	7.134915	6.54469375	6.75624375	5.71435375	5.82157125	7.1984075	6.6193975	6.5672125	4.83533875
SNRNP70	27.0628625	25.4770125	24.3641125	21.62545	22.7076125	24.293575	19.7269125	26.075625	23.056275	26.677	27.5858125	26.7862625	27.39635	28.951
KTN1	9.60606875	9.715555	10.7649725	11.95647375	12.4118875	10.95303125	13.6501875	11.4037275	13.693325	11.29011125	12.9398375	15.9256875	12.34378875	13.3873
SRSF11	17.230825	17.1198375	13.6663125	16.403375	14.070225	14.06463	17.4096125	14.563245	17.0622375	17.7109375	17.7445125	19.90885	17.6518625	17.17315
TOMM7	12.7996125	14.9520875	12.97533125	12.9653875	13.5278775	13.1435	12.72989875	14.422825	11.64077375	12.176325	14.55675	10.562955	13.767075	14.910375
DDR1	5.28059875	5.52452875	4.14653	4.4745175	2.96683875	3.11181875	4.8810525	4.24929375	3.86954875	4.85747375	5.33933875	3.95587	7.853395	5.9999625
RRP1	3.424365	4.11651375	4.43841875	3.7116375	3.933295	4.10865875	3.77182875	3.01915125	2.8772225	3.610025	3.936405	3.48030125	4.00350625	3.35641
TUSC1	0.4068185	0.3807418	0.45544725	0.446716	0.323903	0.5449955	0.60729475	0.41658675	0.363953375	0.41838875	0.55865825	0.53009225	0.5843975	0.71395
NUDT19	1.38214875	1.63047375	1.3099475	1.5715975	1.5583775	1.46445625	1.28189375	0.983712125	1.01775375	0.987764125	1.09294225	1.62372625	1.20527925	1.1336435
GLMN	1.8443	1.5066	1.25444925	1.57259625	1.573640125	1.089465	1.352550125	1.417556875	1.468963375	1.160915	1.203730875	2.24856875	0.961854375	1.4253135
HNRNPK	41.3803375	39.96755	38.5964875	43.3377	47.1513625	45.4818875	50.63685	49.9594375	47.2564125	46.0203375	51.3763875	52.8684875	51.9761125	53.36555
BCS1L	7.0364475	6.427375	6.10277875	5.6762425	5.80689375	5.8814525	6.89724625	5.87450375	5.15299	5.32092625	6.29179	6.97067	4.46472625	5.994255
TYW3	2.1569525	1.86433125	1.95066875	1.96880875	2.60580625	2.416865	2.56510875	2.24865	1.96997125	2.15212625	2.36154875	2.7052125	2.0936325	2.0193275
MIF	62.0848125	57.8125	58.9650125	61.5185125	54.1729375	60.8119375	62.6608625	66.9565625	54.0164625	59.8817875	65.1379625	48.3011	73.473325	75.05645
EIF4G2	198.438625	204.734875	216.365625	233.20175	242.06575	269.305375	281.129875	243.508125	233.307625	234.782375	229.300125	260.864125	288.300625	292.1365
SLC25A26	2.754189938	2.684532625	2.30473875	2.91031	3.24172075	2.69800625	3.03767	2.66924625	2.3515625	2.269896625	2.375628875	2.00106975	2.82384725	3.38868125
RPS21	286.918875	249.10825	248.518875	228.196125	240.994125	238.6595	247.339125	271.46375	230.973875	252.023625	275.53575	208.99875	300.280125	294.5045
CCT6A	27.2498875	23.290625	21.7404	26.633175	28.06695	25.6575125	27.513625	25.0388375	26.8269375	27.150025	25.38625	29.6773625	22.9966625	27.020975
PTDSS2	2.319425	2.56152625	2.2698475	2.1862725	2.28004125	2.93120375	3.56218625	1.9496775	1.89601875	2.3235375	2.67629625	2.86761125	2.50027	2.4348275
THRAP3	7.30783375	7.67804	5.78913625	6.6961925	7.344575	7.10491125	7.7011425	6.3050525	8.7504675	9.04659625	8.31357875	8.50452125	7.87196875	7.60732125
VDAC2	6.4039625	6.50286875	5.43896125	6.36052	6.67694	6.64725875	6.13988625	7.1562325	6.32949625	5.52461125	6.5511	7.00469625	6.85059	7.05263625
HIGD2A	8.08703375	7.82512	6.74735	7.106305	5.6729725	6.900465	6.072915	6.32406375	6.6681325	5.70890625	7.63456	5.705365	9.3315875	8.00910125
ARL3	1.6749925	1.661705375	1.70777375	1.763177875	1.3362525	1.648787125	1.619997125	1.63972875	1.574793	1.26873675	1.6189225	2.0369325	1.61261	1.642492875
ETV3	0.752735875	0.70509075	0.480587625	0.5561355	0.703201875	0.70463375	0.623106375	0.613724	0.56851875	0.682395875	0.634789875	0.56225625	0.573707	0.566173625
LRFN4	3.7133375	4.30453125	4.39065375	3.561385	2.7180925	3.27223125	4.31060125	3.354285	2.62139625	3.89003	4.36322125	3.49671	5.643105	3.5981075
DHX16	2.96626	3.77573625	3.240315	3.58857875	3.66154	3.67894625	3.79958125	3.3310025	3.6460975	3.7131675	3.6418275	4.02587125	3.29023875	3.6388275
CDK11B	12.28307	10.2815925	8.83138	11.61156875	9.875795	10.57767875	9.0129675	10.02814625	9.13188125	11.1358175	10.71066	12.79131875	10.2889675	10.99186625
TNIP2	2.3490225	2.61614375	2.2012425	2.49754125	2.55296625	2.69858875	2.87757625	2.4798475	1.46357125	1.90724125	2.40050375	2.70467125	2.2893325	2.70466125
NUP133	3.23409375	3.05576125	2.85168	2.40930875	3.396415	3.40470625	2.9682375	2.8432475	2.91363875	2.67494	2.63599	2.56218375	2.63934625	3.02848125
SET	103.7416125	98.9594125	105.7871375	116.522375	120.139875	126.16225	131.406625	116.229	102.6738125	106.022175	120.77	120.6855	131.182	120.705125
SMN1	3.04809375	3.9977825	3.3164125	3.635455	4.18657875	4.141565	4.0225675	3.42093625	3.0604775	3.1680675	3.144995	4.10025375	3.74314375	3.34418875
HK1	4.01579375	4.95013	3.7890825	3.1825425	4.41784625	3.6440275	4.10143	3.78181	3.58933125	3.7981825	4.152135	4.4234725	3.4594375	4.21783
RAD23A	7.17133125	7.45983	7.3276275	6.61196875	5.23611875	6.34654	6.25198625	6.42405875	6.56237	6.4120125	6.81151375	6.32654	8.6184525	6.83199125
MRPS27	97.40025	77.3894	84.849375	94.443725	91.6191625	96.6818	101.764725	94.8009625	92.734175	77.9764	90.4000625	103.591175	98.000275	97.2783625
BAX	21.0028	17.45345	17.5006125	15.8007375	22.9177875	20.8418625	19.42825	22.0854875	16.2915625	16.001625	16.1730625	14.750375	19.4284125	21.451825
AC008443.1	0.59392875	0.363404108	0.354869625	0.284557625	0.369682875	0.393096375	0.3141375	0.47405125	0.363601375	0.57170175	0.5039895	0.733281875	0.432417375	0.476074
VPS72	6.082610625	5.4990325	5.794795	5.1769725	6.16339125	4.80992375	4.4158925	4.71805125	5.02021	4.53698375	5.99242875	4.40444375	6.66618875	4.17898125
